model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,uniform,0.2,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,semantic,0.2,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry,0.2,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_keep_compress_drop,0.2,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.9133709669113159,""action"":""compress""}]"
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,semantic_keep_compress_drop,0.2,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.1433287262916565,""action"":""compress""}]"
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,uniform,0.35,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,semantic,0.35,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry,0.35,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_keep_compress_drop,0.35,0.3829787234042553,0.6,"1,3,4",205,132,0.6439024390243903,537.09521484375,5.849547051184345e-06,1.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.9133709669113159,""action"":""compress""}]"
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,semantic_keep_compress_drop,0.35,0.48404255319148937,0.6,"2,3,4",205,151,0.7365853658536585,845.4951782226562,0.00029751050169579685,1.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.27389273047447205,""action"":""keep""}]"
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,uniform,0.5,0.601063829787234,0.8,"1,2,3,4",205,173,0.8439024390243902,273.9656982421875,9.12567884370219e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,semantic,0.5,0.601063829787234,0.8,"1,2,3,4",205,173,0.8439024390243902,273.9656982421875,9.12567884370219e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry,0.5,0.601063829787234,0.8,"1,2,3,4",205,173,0.8439024390243902,273.9656982421875,9.12567884370219e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_keep_compress_drop,0.5,0.601063829787234,0.8,"1,2,3,4",205,173,0.8439024390243902,273.9656982421875,9.12567884370219e-06,1.0,1,1,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.9133709669113159,""action"":""compress""},{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.5913693904876709,""action"":""keep""}]"
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,semantic_keep_compress_drop,0.5,0.601063829787234,0.8,"1,2,3,4",205,173,0.8439024390243902,273.9656982421875,9.12567884370219e-06,1.0,1,1,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.1433287262916565,""action"":""compress""},{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.27389273047447205,""action"":""keep""}]"
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,uniform,0.2,0.2780487804878049,0.5,"1,4,5",223,118,0.5291479820627802,490.26220703125,3.829729394055903e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,semantic,0.2,0.2780487804878049,0.5,"1,4,5",223,118,0.5291479820627802,490.26220703125,3.829729394055903e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry,0.2,0.2780487804878049,0.5,"1,4,5",223,118,0.5291479820627802,490.26220703125,3.829729394055903e-06,1.0,0,0,0,[]
llama32_3b,stress_retrieval_travel_itinerary,retrieval_heavy,6,geometry_keep_compress_drop,0.2,0.2780487804878049,0.5,"1,4,5",223,118,0.5291479820627802,490.26220703125,3.829729394055903e-06,1.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.9133709669113159,""action"":""compress""}]"
