model_key,conversation_id,family,target_turn,policy_name,budget_fraction,answer_token_count,answer_avg_neg_logprob,answer_total_neg_logprob,full_answer_avg_neg_logprob,full_answer_total_neg_logprob,answer_avg_neg_logprob_delta,answer_total_neg_logprob_delta
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.2,16,1.953125,31.25,0.79296875,12.6875,1.16015625,18.5625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,longllmlingua,0.2,16,2.1875,35.0,0.79296875,12.6875,1.39453125,22.3125
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency,0.2,16,1.953125,31.25,0.79296875,12.6875,1.16015625,18.5625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,lexical_tfidf,0.2,16,1.953125,31.25,0.79296875,12.6875,1.16015625,18.5625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency_keep_compress_drop,0.2,16,1.953125,31.25,0.79296875,12.6875,1.16015625,18.5625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.35,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,longllmlingua,0.35,16,2.125,34.0,0.79296875,12.6875,1.33203125,21.3125
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency,0.35,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,lexical_tfidf,0.35,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency_keep_compress_drop,0.35,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,uniform,0.5,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,longllmlingua,0.5,16,1.6796875,26.875,0.79296875,12.6875,0.88671875,14.1875
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency,0.5,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,lexical_tfidf,0.5,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,4,recency_keep_compress_drop,0.5,16,0.87109375,13.9375,0.79296875,12.6875,0.078125,1.25
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,uniform,0.2,19,2.1315789473684212,40.5,0.4144736842105263,7.875,1.717105263157895,32.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,longllmlingua,0.2,19,1.144736842105263,21.75,0.4144736842105263,7.875,0.7302631578947367,13.875
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,recency,0.2,19,2.1315789473684212,40.5,0.4144736842105263,7.875,1.717105263157895,32.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,lexical_tfidf,0.2,19,2.1315789473684212,40.5,0.4144736842105263,7.875,1.717105263157895,32.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,recency_keep_compress_drop,0.2,19,2.1315789473684212,40.5,0.4144736842105263,7.875,1.717105263157895,32.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,uniform,0.35,19,1.9210526315789473,36.5,0.4144736842105263,7.875,1.506578947368421,28.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,longllmlingua,0.35,19,0.868421052631579,16.5,0.4144736842105263,7.875,0.45394736842105265,8.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,recency,0.35,19,0.6578947368421053,12.5,0.4144736842105263,7.875,0.24342105263157898,4.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,lexical_tfidf,0.35,19,0.5657894736842105,10.75,0.4144736842105263,7.875,0.15131578947368418,2.875
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,recency_keep_compress_drop,0.35,19,0.6578947368421053,12.5,0.4144736842105263,7.875,0.24342105263157898,4.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,uniform,0.5,19,2.026315789473684,38.5,0.4144736842105263,7.875,1.6118421052631577,30.625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,longllmlingua,0.5,19,0.8223684210526315,15.625,0.4144736842105263,7.875,0.4078947368421052,7.75
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,recency,0.5,19,0.5230263157894737,9.9375,0.4144736842105263,7.875,0.10855263157894735,2.0625
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,lexical_tfidf,0.5,19,0.5427631578947368,10.3125,0.4144736842105263,7.875,0.1282894736842105,2.4375
qwen25_15b,stress_retrieval_medication_case,retrieval_heavy,6,recency_keep_compress_drop,0.5,19,0.5230263157894737,9.9375,0.4144736842105263,7.875,0.10855263157894735,2.0625
