model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.5,0.6357615894039735,0.8,"1,2,3,4",164,130,0.7926829268292683,640.2335815429688,0.024052400141954422,1.0,1,1,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.5,0.6357615894039735,0.8,"1,2,3,4",164,130,0.7926829268292683,640.2335815429688,0.024052400141954422,1.0,1,1,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.7310395240783691,""action"":""compress""},{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":1.0,""action"":""keep""}]"
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.2,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,356.1458435058594,0.0006005035247653723,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.2,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,314.89886474609375,0.00047887041000649333,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.2,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,314.89886474609375,0.00047887041000649333,1.0,0,1,1,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.2,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,356.1458435058594,0.0006005035247653723,1.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.7310395240783691,""action"":""compress""}]"
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.35,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,356.1458435058594,0.0006005035247653723,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.35,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,314.89886474609375,0.00047887041000649333,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.35,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,314.89886474609375,0.00047887041000649333,1.0,0,1,1,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.35,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,348.4586486816406,0.0014774380251765251,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.9813209772109985,""action"":""compress""}]"
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.5,0.5182926829268293,0.5,"0,4,5",182,103,0.5659340659340659,487.50042724609375,0.004674243740737438,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.5,0.5121951219512195,0.6666666666666666,"2,3,4,5",182,123,0.6758241758241759,213.88479614257812,0.0004703514277935028,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.5,0.4817073170731707,0.6666666666666666,"1,3,4,5",182,118,0.6483516483516484,321.63568115234375,0.000503561575897038,1.0,0,2,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.5,0.5182926829268293,0.6666666666666666,"1,2,4,5",182,124,0.6813186813186813,275.4283447265625,0.00040755985537543893,1.0,0,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.7310395240783691,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.9813209772109985,""action"":""compress""}]"
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,uniform,0.2,0.3076923076923077,0.42857142857142855,"1,5,6",198,93,0.4696969696969697,1067.9395751953125,1.7400095462799072,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry,0.2,0.26373626373626374,0.42857142857142855,"4,5,6",198,85,0.4292929292929293,898.5593872070312,1.9984309673309326,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry_segment_actions,0.2,0.26373626373626374,0.42857142857142855,"4,5,6",198,85,0.4292929292929293,898.5593872070312,1.9984309673309326,1.0,1,0,2,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry_keep_compress_drop,0.2,0.26373626373626374,0.42857142857142855,"4,5,6",198,85,0.4292929292929293,898.5593872070312,1.9984309673309326,1.0,1,0,2,"[{""segment_start"":4,""segment_end"":5,""anchor_turn_index"":4,""support_turn_indices"":[],""retained_turn_indices"":[4],""risk"":0.9880619049072266,""action"":""keep""}]"
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,uniform,0.35,0.43956043956043955,0.5714285714285714,"1,3,5,6",198,117,0.5909090909090909,981.746826171875,0.030073225498199463,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry,0.35,0.3956043956043956,0.5714285714285714,"3,4,5,6",198,109,0.5505050505050505,590.3392333984375,0.14434415102005005,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry_segment_actions,0.35,0.3956043956043956,0.5714285714285714,"3,4,5,6",198,109,0.5505050505050505,590.3392333984375,0.14434415102005005,1.0,1,1,1,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry_keep_compress_drop,0.35,0.42857142857142855,0.5714285714285714,"2,4,5,6",198,115,0.5808080808080808,549.0426025390625,0.07567425072193146,1.0,1,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.9813209772109985,""action"":""compress""},{""segment_start"":4,""segment_end"":5,""anchor_turn_index"":4,""support_turn_indices"":[],""retained_turn_indices"":[4],""risk"":0.9880619049072266,""action"":""keep""}]"
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,uniform,0.5,0.5659340659340659,0.5714285714285714,"0,4,5,6",198,119,0.601010101010101,566.2448120117188,0.09250567108392715,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry,0.5,0.5604395604395604,0.7142857142857143,"2,3,4,5,6",198,139,0.702020202020202,474.81475830078125,0.017710719257593155,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry_segment_actions,0.5,0.532967032967033,0.7142857142857143,"1,3,4,5,6",198,134,0.6767676767676768,654.3533935546875,0.009533680975437164,1.0,1,2,0,[]
qwen25_3b,stress_retrieval_launch_packet,retrieval_heavy,7,geometry_keep_compress_drop,0.5,0.5659340659340659,0.7142857142857143,"1,2,4,5,6",198,140,0.7070707070707071,695.4713745117188,0.16326333582401276,1.0,1,2,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.7310395240783691,""action"":""compress""},{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.9813209772109985,""action"":""compress""},{""segment_start"":4,""segment_end"":5,""anchor_turn_index"":4,""support_turn_indices"":[],""retained_turn_indices"":[4],""risk"":0.9880619049072266,""action"":""keep""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,uniform,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,152.5522003173828,0.00027244800003245473,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,152.5522003173828,0.00027244800003245473,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry_segment_actions,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,152.5522003173828,0.00027244800003245473,1.0,0,0,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry_keep_compress_drop,0.2,0.5064102564102564,0.5,"2,3",174,118,0.6781609195402298,152.5522003173828,0.00027244800003245473,1.0,0,0,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,uniform,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry_segment_actions,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,1,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry_keep_compress_drop,0.35,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,1,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,uniform,0.5,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,0,0,[]
