model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.32,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.32,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.82844477891922,""action"":""keep""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,uniform,0.35,0.4370860927152318,0.6,"1,3,4",164,100,0.6097560975609756,354.6258850097656,0.0,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry,0.35,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.35,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.35,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.82844477891922,""action"":""keep""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,uniform,0.38,0.4370860927152318,0.6,"1,3,4",164,100,0.6097560975609756,354.6258850097656,0.0,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry,0.38,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.38,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.38,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.82844477891922,""action"":""keep""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,uniform,0.42,0.4370860927152318,0.6,"1,3,4",164,100,0.6097560975609756,354.6258850097656,0.0,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry,0.42,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.42,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.42,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.82844477891922,""action"":""keep""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,uniform,0.46,0.4370860927152318,0.6,"1,3,4",164,100,0.6097560975609756,354.6258850097656,0.0,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry,0.46,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.46,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.46,0.47019867549668876,0.6,"2,3,4",164,105,0.6402439024390244,324.586669921875,2.28325234274962e-08,1.0,1,0,1,"[{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.82844477891922,""action"":""keep""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,uniform,0.5,0.6357615894039735,0.6,"0,3,4",164,109,0.6646341463414634,188.60140991210938,0.0,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry,0.5,0.6357615894039735,0.8,"1,2,3,4",164,130,0.7926829268292683,379.9360046386719,0.0,1.0,0,0,0,[]
